gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,1,36,1,1,78.57,2832.89,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,53,0,0,22.61,1191.79,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,1,72,0,1,77.39,5567.43,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,68,1,0,78.71,5371.92,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,23,1,1,26.1,594.8,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0,62,1,0,59.9,3725.45,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,1,50,1,0,86.28,4303.71,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,14,1,0,69.6,964.1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,46,1,1,86.83,3974.76,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,1,72,1,1,87.15,6258.57,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,1,1,45,1,1,79.74,3595.38,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,29,1,1,52.58,1520.14,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,19,1,0,87.18,1660.06,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,56,1,0,50.69,2844.37,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,48,1,1,90.72,4365.5,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,55,1,1,74.47,4079.03,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,0,55,1,1,18.0,991.22,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,0,24,1,1,74.23,1768.28,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,8,1,1,19.04,150.4,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0,21,1,0,74.65,1565.29,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,36,1,1,87.15,3134.79,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
1,1,0,0,27,1,1,76.36,2085.91,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0,1,0,13,1,1,85.78,1117.59,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,1,29,0,1,83.39,2420.59,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,38,0,0,18.0,684.51,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,1,56,0,1,75.73,4249.46,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0,1,0,4,1,0,58.33,231.76,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
1,0,1,0,11,1,1,56.11,632.24,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,0,34,1,0,86.34,2936.89,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1,40,1,1,57.76,2318.56,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1,0,0,1,62,1,0,20.53,1253.58,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,1,0,1,41,1,1,50.15,2039.48,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,1,64,1,1,52.92,3372.59,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,1,0,64,1,1,79.3,5076.73,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,0,42,1,0,54.58,2284.19,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,59,1,0,22.19,1295.17,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,19,1,1,24.06,456.26,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,0,62,1,1,94.53,5859.97,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,23,0,1,18.0,413.25,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1,1,0,71,1,1,54.98,3904.89,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,0,1,34,1,1,55.13,1873.44,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,0,0,40,1,0,19.37,790.79,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,1,0,15,1,1,54.84,833.65,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,1,1,5,1,1,87.01,445.42,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,1,19,0,1,82.77,1564.36,0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,0,1,0,55,1,0,58.84,3246.18,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,0,7,1,1,92.96,626.52,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1,5,1,1,82.31,415.88,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0,7,1,1,69.61,494.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1,61,1,1,20.9,1294.03,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,0,13,1,1,88.51,1147.11,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
1,0,1,0,2,1,1,53.99,100.24,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,1,46.04,25.37,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,21,1,1,18.0,366.32,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,1,0,69,1,0,77.24,5324.58,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0,0,1,70,1,1,61.97,4338.35,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,1,0,5,1,1,77.81,376.89,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,49,1,1,55.32,2709.45,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,43,1,1,66.08,2839.62,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,7,1,1,77.93,543.16,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,23,1,0,20.43,471.43,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,0,26,1,0,77.12,2013.88,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,52,1,0,19.74,1030.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,50,1,1,50.18,2517.82,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,27,1,1,80.72,2177.83,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,0,0,58,1,1,47.06,2719.97,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,68,1,0,59.82,4071.14,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0,0,0,72,1,0,92.08,6637.46,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,24,1,0,72.38,1743.07,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,43,1,1,59.75,2565.74,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,1,0,46,1,1,50.84,2327.68,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,1,0,0,12,1,0,85.45,1022.14,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
0,0,0,0,52,1,0,70.19,3663.03,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
1,0,0,1,52,1,0,84.01,4370.6,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0,1,0,36,1,1,26.16,936.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,0,62,1,1,19.74,1211.07,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,65,1,1,61.12,3977.79,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1,1,1,0,39,1,1,20.76,805.09,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,1,60,1,0,90.35,5419.37,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,0,5,1,1,53.46,252.19,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,0,0,0,24,1,1,74.99,1801.65,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,45,1,0,19.73,888.77,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,1,30,1,1,54.67,1636.2,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0,62,1,1,46.39,2874.79,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,0,0,67,1,1,90.23,6052.51,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
0,0,0,0,38,1,0,41.07,1566.06,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,0,35,1,0,58.76,2055.5,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,0,0,6,1,1,84.49,524.24,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,65,1,1,85.36,5543.62,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
1,1,1,0,54,1,0,78.26,4211.3,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1,1,1,1,71,1,1,91.13,6473.82,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,1,1,41,1,0,77.09,3150.16,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,1,1,0,26,1,0,18.12,487.86,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,1,1,0,98.31,109.92,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,1,0,69,1,1,85.94,5916.81,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,1,1,0,3,1,1,81.07,241.64,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,1,0,20,1,0,18.74,365.12,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,1,1,0,84.92,75.8,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,37,1,1,26.15,964.55,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,59,1,1,88.5,5220.09,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
1,0,1,0,13,1,1,79.3,1024.67,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,1,1,16,1,0,58.22,924.97,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,1,0,72,1,0,20.22,1463.22,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,0,46,1,1,63.45,2894.84,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0,1,55,0,0,65.21,3582.17,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,0,52,1,0,80.49,4188.2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,17,1,1,26.42,444.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,68,1,1,76.64,5227.77,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0,0,1,0,47,1,0,61.42,2894.02,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0,0,0,8,1,1,18.33,149.31,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1,0,0,53,0,0,67.05,3563.11,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0,34,1,0,52.02,1781.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0,45,1,1,23.13,1037.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,1,1,0,21.14,32.24,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,0,40,1,1,82.45,3290.03,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0,1,0,72,1,0,49.34,3527.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,31,1,0,18.0,561.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,39,1,0,52.95,2067.58,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,0,0,10,1,0,74.07,761.61,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,61,0,1,82.6,5032.82,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0,1,0,45,1,0,27.99,1258.1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,47,1,0,23.76,1132.84,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,42,1,0,22.93,982.71,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,50,1,0,52.59,2622.26,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,60,1,0,82.04,4917.2,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,0,0,41,1,1,92.65,3789.16,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,1,25,1,1,55.89,1390.67,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,1,10,1,1,29.45,284.25,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,0,24,1,0,54.15,1295.19,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,1,39,1,1,87.73,3420.58,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
1,0,1,0,24,1,0,85.39,2030.02,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1,1,51,1,1,25.43,1293.13,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,2,1,0,85.31,159.01,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,38,1,1,85.89,3264.32,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
0,0,1,0,34,1,1,85.41,2919.26,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,1,0,0,39,1,0,81.08,3157.8,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,0,0,21,1,1,52.76,1117.55,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,0,1,61,1,0,57.65,3513.53,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,18,1,1,86.0,1543.76,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,1,0,13,1,1,59.3,759.47,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,0,1,49,1,1,38.89,1921.16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1,0,1,61,1,1,20.45,1251.13,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,1,42,1,0,73.4,3080.67,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1,0,54,1,0,63.45,3432.58,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,1,0,39,0,1,78.02,3040.49,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,1,0,1,11,1,1,70.59,762.28,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,64,1,1,83.49,5337.22,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,1,0,33,1,0,64.91,2152.81,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,22,1,1,86.66,1908.7,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,1,0,0,70,1,1,56.64,3969.53,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,6,1,0,73.93,471.3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,64,1,1,74.52,4768.45,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,17,1,0,23.18,413.43,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,0,7,1,0,64.25,461.29,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,41,0,0,81.31,3340.83,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0,0,1,1,1,19.04,26.43,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,14,0,1,20.53,266.98,1,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,27,1,0,18.0,464.19,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,35,1,1,57.2,1988.61,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1,0,1,0,45,1,0,74.3,3345.35,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,20,1,0,57.45,1160.9,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,1,0,48,1,0,29.01,1396.48,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,38,1,1,62.66,2368.06,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,37,1,1,24.15,877.46,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,8,1,0,77.82,608.75,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,1,1,19,1,1,21.81,433.33,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,7,1,1,56.43,379.43,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,13,1,1,79.52,1050.12,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,61,0,1,54.94,3358.25,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,1,1,34,1,1,80.8,2755.97,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,0,0,54,1,0,18.81,1016.67,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,44,1,1,86.66,3821.84,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
1,0,0,0,20,1,1,69.44,1383.97,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,52,1,0,52.12,2702.86,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,53,1,1,85.8,4545.27,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
0,0,1,1,42,1,0,83.37,3506.13,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0,0,0,5,1,1,72.81,338.09,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,54,1,0,51.41,2769.92,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,1,0,43,1,1,105.38,4533.46,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,1,0,67,0,0,91.37,6124.86,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,1,0,3,0,1,18.84,56.13,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,0,62,1,0,83.9,5196.48,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
1,0,0,0,57,1,0,85.84,4885.24,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
1,0,1,0,53,1,1,26.83,1421.91,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,0,37,1,0,50.71,1865.86,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,59,0,1,62.71,3681.7,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
0,0,0,0,51,1,1,18.0,922.06,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,0,1,28,1,0,71.68,1986.29,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,39,1,1,43.17,1683.13,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,1,0,0,70,1,0,71.04,4980.2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,0,0,7,1,1,84.43,583.84,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,1,0,34,1,1,76.89,2610.93,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,1,0,15,1,1,82.8,1258.97,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0,0,0,17,1,1,101.69,1741.72,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,1,1,0,58,1,0,18.29,1079.04,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,0,33,1,1,55.61,1831.7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,3,1,1,80.18,257.96,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,0,68,1,1,92.33,6278.06,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,64,0,1,53.66,3441.21,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,60,1,0,23.78,1432.5,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,0,45,1,1,77.1,3491.29,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,0,20,0,1,51.48,1037.18,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,37,1,0,83.65,3090.42,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,72,1,1,18.0,1302.28,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,59,0,1,18.4,1107.86,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
