customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-6412,Male,1,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.89,1847.52,Yes
CUST-6413,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.85,2696.27,No
CUST-6414,Male,0,Yes,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),56.26,3486.03,No
CUST-6415,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,48.35,2985.24,No
CUST-6416,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.69,785.01,No
CUST-6417,Male,0,Yes,No,14,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,61.27,854.57,No
CUST-6418,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,93.41,750.28,No
CUST-6419,Male,0,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.6,1261.28,Yes
CUST-6420,Male,0,No,No,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,90.37,6222.54,No
CUST-6421,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),61.29,3361.69,No
CUST-6422,Male,0,Yes,Yes,36,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,89.62,3222.91,No
CUST-6423,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),73.53,4123.61,No
CUST-6424,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),88.49,5224.33,No
CUST-6425,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,72.61,807.01,No
CUST-6426,Female,1,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,146.62,No
CUST-6427,Female,0,Yes,Yes,65,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,78.63,5113.63,No
CUST-6428,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.05,951.32,No
CUST-6429,Female,1,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.66,1310.66,Yes
CUST-6430,Male,0,No,No,24,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),63.01,1512.53,No
CUST-6431,Male,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,73.8,4503.09,No
CUST-6432,Male,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.44,1002.04,No
CUST-6433,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.14,50.15,No
CUST-6434,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.13,2544.96,No
CUST-6435,Male,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,79.66,2548.02,No
CUST-6436,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.85,1449.19,Yes
CUST-6437,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,85.27,5270.55,No
CUST-6438,Female,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,1997.11,No
CUST-6439,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.41,86.78,Yes
CUST-6440,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),76.76,5279.08,No
CUST-6441,Female,1,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,950.89,No
CUST-6442,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.79,275.71,No
CUST-6443,Female,0,No,No,52,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),53.05,2770.7,No
CUST-6444,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.24,407.32,Yes
CUST-6445,Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),72.82,4591.42,No
CUST-6446,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.31,619.95,No
CUST-6447,Female,0,Yes,Yes,71,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.52,6206.26,No
CUST-6448,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.94,1068.74,No
CUST-6449,Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,66.52,2179.13,No
CUST-6450,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),53.34,1760.29,Yes
CUST-6451,Male,1,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.52,558.89,No
CUST-6452,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,18.0,No
CUST-6453,Female,1,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.51,557.1,No
CUST-6454,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.87,1693.24,No
CUST-6455,Male,0,Yes,No,31,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),46.65,1445.03,No
CUST-6456,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,87.7,4815.75,No
CUST-6457,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.53,479.95,No
CUST-6458,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.51,884.23,No
CUST-6459,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,68.85,3643.0,No
CUST-6460,Male,0,Yes,No,62,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),59.67,3701.6,No
CUST-6461,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,79.94,5750.29,No
CUST-6462,Female,1,No,Yes,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.09,64.37,No
CUST-6463,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,80.72,2745.3,No
CUST-6464,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,89.37,1881.86,No
CUST-6465,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),75.85,4776.23,No
CUST-6466,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,85.72,4971.49,No
CUST-6467,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.3,912.57,No
CUST-6468,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,74.22,3801.67,No
CUST-6469,Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.34,1296.96,Yes
CUST-6470,Male,1,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,52.77,585.78,No
CUST-6471,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,189.95,No
CUST-6472,Male,1,No,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.51,4524.53,No
CUST-6473,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.98,5656.37,No
CUST-6474,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.41,368.22,No
CUST-6475,Female,0,No,No,32,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),78.34,2492.5,No
CUST-6476,Female,0,Yes,No,25,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.29,1252.18,No
CUST-6477,Male,0,Yes,No,13,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),55.93,723.95,Yes
CUST-6478,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,857.66,No
CUST-6479,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,83.89,5372.29,No
CUST-6480,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),91.77,4132.3,No
CUST-6481,Male,1,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.41,1035.38,No
CUST-6482,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,88.22,5912.8,No
CUST-6483,Male,1,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.33,860.73,No
CUST-6484,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,79.16,4189.59,No
CUST-6485,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.73,4902.44,No
CUST-6486,Female,0,Yes,Yes,46,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),96.83,4438.78,No
CUST-6487,Female,0,No,No,36,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,70.28,2522.31,No
CUST-6488,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.93,949.37,No
CUST-6489,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.75,656.4,Yes
CUST-6490,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,79.05,3228.48,No
CUST-6491,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),70.79,4758.05,No
CUST-6492,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),62.85,1753.2,No
CUST-6493,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.0,748.86,No
CUST-6494,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),70.14,3924.74,No
CUST-6495,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.69,955.83,No
CUST-6496,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,74.95,3296.16,No
CUST-6497,Male,1,Yes,No,19,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,46.45,887.16,No
CUST-6498,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,50.18,2213.71,No
CUST-6499,Male,0,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.88,1250.87,No
CUST-6500,Female,1,Yes,Yes,61,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,78.23,4777.39,No
CUST-6501,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,93.16,3068.42,No
CUST-6502,Male,0,No,Yes,20,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),59.78,1194.3,No
CUST-6503,Female,0,Yes,No,50,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,62.27,3108.0,No
CUST-6504,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.22,401.71,No
CUST-6505,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,59.95,538.39,Yes
CUST-6506,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,914.5,Yes
CUST-6507,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),85.33,3748.49,No
CUST-6508,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),50.6,2564.34,No
CUST-6509,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,86.35,2515.89,Yes
CUST-6510,Female,1,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,73.76,4637.74,Yes
CUST-6511,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.57,20.31,Yes
CUST-6512,Female,1,No,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,71.81,3469.71,No
CUST-6513,Male,1,No,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.99,3073.42,No
CUST-6514,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),90.08,1439.22,No
CUST-6515,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.14,638.38,No
CUST-6516,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),64.11,2828.61,No
CUST-6517,Female,1,No,Yes,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.68,722.95,No
CUST-6518,Male,0,No,Yes,58,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),57.72,3339.52,No
CUST-6519,Male,1,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.86,1152.79,No
CUST-6520,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,99.84,889.85,Yes
CUST-6521,Female,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.86,348.13,No
CUST-6522,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.41,834.65,No
CUST-6523,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,83.57,3933.68,No
CUST-6524,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.49,1036.74,No
CUST-6525,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),52.95,901.02,Yes
CUST-6526,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,78.89,4023.04,No
CUST-6527,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.37,726.86,No
CUST-6528,Male,1,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),76.92,2769.58,No
CUST-6529,Male,1,No,No,39,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,42.85,1665.95,No
CUST-6530,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,55.08,280.41,No
CUST-6531,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.83,3197.82,Yes
CUST-6532,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.99,538.61,Yes
CUST-6533,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.66,2094.76,Yes
CUST-6534,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),50.21,1161.74,Yes
CUST-6535,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,70.0,3783.59,No
CUST-6536,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,150.43,Yes
CUST-6537,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,82.51,5026.57,Yes
CUST-6538,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),55.11,945.71,Yes
CUST-6539,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.41,1216.49,Yes
CUST-6540,Female,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.94,344.92,No
CUST-6541,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,74.37,5057.18,No
CUST-6542,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,55.93,1784.96,No
CUST-6543,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),74.34,2732.88,No
CUST-6544,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.04,233.3,No
CUST-6545,Male,1,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.45,1026.61,No
CUST-6546,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.46,1893.13,No
CUST-6547,Female,1,No,Yes,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.89,2601.86,No
CUST-6548,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,23.04,Yes
CUST-6549,Male,1,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,79.75,873.89,No
CUST-6550,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.43,514.83,No
CUST-6551,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),88.87,83.94,No
CUST-6552,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.43,1966.1,No
CUST-6553,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,60.61,360.83,Yes
CUST-6554,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.7,5219.16,No
CUST-6555,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),62.88,2389.25,No
CUST-6556,Male,0,No,No,31,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),59.13,1826.77,Yes
CUST-6557,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.17,3617.84,No
CUST-6558,Male,1,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.16,2641.31,No
CUST-6559,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.67,180.68,Yes
CUST-6560,Female,0,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.95,2992.21,No
CUST-6561,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.45,662.02,No
CUST-6562,Male,0,Yes,No,50,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,55.68,2773.98,No
CUST-6563,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.74,1190.42,No
CUST-6564,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),87.18,3483.75,No
CUST-6565,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.09,148.86,Yes
CUST-6566,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.76,31.8,No
CUST-6567,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.26,891.73,No
CUST-6568,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),53.32,1075.43,No
CUST-6569,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.25,3941.0,Yes
CUST-6570,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,1273.74,No
CUST-6571,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),55.55,2222.84,No
CUST-6572,Female,1,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.14,1181.76,No
CUST-6573,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),77.35,3175.47,No
CUST-6574,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.42,1517.59,No
CUST-6575,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.6,1047.76,No
CUST-6576,Male,0,No,Yes,42,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),45.61,1921.96,No
CUST-6577,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.5,1003.16,Yes
CUST-6578,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.36,1677.03,No
CUST-6579,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.81,1031.55,No
CUST-6580,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),79.59,5736.53,No
CUST-6581,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.89,1104.3,No
CUST-6582,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,81.57,5709.1,No
CUST-6583,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,74.02,1985.75,Yes
CUST-6584,Female,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.67,4884.89,No
CUST-6585,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,82.09,1059.17,No
CUST-6586,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.01,2361.61,No
CUST-6587,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.93,427.3,No
CUST-6588,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.54,532.91,No
